class_name,pageid,title,url,local_path,width,height,mime,license_short,license_url,artist,credit,attribution_required,usage_terms,download_ok
paella,27908457,File:Street Paella (5140886458).jpg,https://upload.wikimedia.org/wikipedia/commons/2/26/Street_Paella_%285140886458%29.jpg,data/wild_images/paella/27908457_cbf1daf762.jpg,3342,1536,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/37804979@N00"">Tony Hisgett</a> from Birmingham, UK","<p><a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/hisgett/5140886458/"">Street Paella</a>
</p>
<ul><li>Uploaded by <a href=""//commons.wikimedia.org/wiki/User:Tm"" title=""User:Tm"">tm</a></li></ul>",true,Creative Commons Attribution 2.0,True
paella,52441938,File:Arroz con col y ajos tiernos. Concurso Internacional de Paella de Sueca 2016 01.jpg,https://upload.wikimedia.org/wikipedia/commons/3/37/Arroz_con_col_y_ajos_tiernos._Concurso_Internacional_de_Paella_de_Sueca_2016_01.jpg,data/wild_images/paella/52441938_cce2112774.jpg,8000,5333,image/jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""//commons.wikimedia.org/wiki/User:Dorieo"" title=""User:Dorieo"">Dorieo</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 3.0,True
paella,126758755,File:Super Frying Pan Geyser (13 August 2015).jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Super_Frying_Pan_Geyser_%2813_August_2015%29.jpg,data/wild_images/paella/126758755_aa314b1a02.jpg,3989,2438,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,James St. John,"<a rel=""nofollow"" class=""external free"" href=""https://www.flickr.com/photos/47445767@N05/21813156609/"">https://www.flickr.com/photos/47445767@N05/21813156609/</a>",true,Creative Commons Attribution 2.0,True
paella,31083435,File:Frying Pan 080754.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/Frying_Pan_080754.jpg,data/wild_images/paella/31083435_ee643132db.jpg,2311,3471,image/jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""//commons.wikimedia.org/wiki/User:Zde"" title=""User:Zde"">Zde</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 3.0,True
paella,69541554,File:Paella from the scratch.jpg,https://upload.wikimedia.org/wikipedia/commons/2/22/Paella_from_the_scratch.jpg,data/wild_images/paella/69541554_7f10562e7b.jpg,750,1334,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Danielmill&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Danielmill (page does not exist)"">Danielmill</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
paella,178868967,File:Frying pan - 12-13c - Ryazan Kremlin Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/0/00/Frying_pan_-_12-13c_-_Ryazan_Kremlin_Museum.jpg,data/wild_images/paella/178868967_413cd5ed01.jpg,4111,3233,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<a href=""//commons.wikimedia.org/wiki/User:%D0%9B%D0%B0%D0%BF%D0%BE%D1%82%D1%8C"" title=""User:Лапоть"">Лапоть</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
paella,62009955,File:Frying seitan (4962744128).jpg,https://upload.wikimedia.org/wikipedia/commons/8/88/Frying_seitan_%284962744128%29.jpg,data/wild_images/paella/62009955_8b76d8a87a.jpg,2592,1944,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/24013072@N05"">Amy Stephenson</a> from New York, USA","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/24013072@N05/4962744128/"">Seitan</a>",true,Creative Commons Attribution-Share Alike 2.0,True
paella,51523489,File:Concurso Internacional de Paella de Sueca 2016 - 46.jpg,https://upload.wikimedia.org/wikipedia/commons/1/16/Concurso_Internacional_de_Paella_de_Sueca_2016_-_46.jpg,data/wild_images/paella/51523489_d011bd458d.jpg,3000,2000,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Kadellar"" title=""User:Kadellar"">Carlos Delgado</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
paella,31096843,File:Frying Pan 119874.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Frying_Pan_119874.jpg,data/wild_images/paella/31096843_df55299cd3.jpg,3471,2311,image/jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""//commons.wikimedia.org/wiki/User:Zde"" title=""User:Zde"">Zde</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 3.0,True
paella,3671253,File:Castiron-skillets.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Castiron-skillets.jpg,data/wild_images/paella/3671253_1b7afea444.jpg,1113,683,image/jpeg,Public domain,,"<a href=""https://en.wikipedia.org/wiki/User:FiveRings"" class=""extiw"" title=""wikipedia:User:FiveRings"">FiveRings</a> at <a href=""https://en.wikipedia.org/wiki/"" class=""extiw"" title=""wikipedia:"">English Wikipedia</a>","<bdi lang=""en"" dir=""ltr"">Transferred from <span class=""plainlinks""><a class=""external text"" href=""https://en.wikipedia.org"">en.wikipedia</a></span> to Commons by <a href=""//commons.wikimedia.org/wiki/User:Pd_THOR"" class=""mw-redirect"" title=""User:Pd THOR"">pd_THOR</a>.</bdi>",false,Public domain,True
paella,51523486,File:Concurso Internacional de Paella de Sueca 2016 - 43.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/Concurso_Internacional_de_Paella_de_Sueca_2016_-_43.jpg,data/wild_images/paella/51523486_dd242d799e.jpg,3000,2000,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Kadellar"" title=""User:Kadellar"">Carlos Delgado</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
paella,37315524,File:Raclette Party ! Merci @pawns pour la reco Oeuf de caille ! Bravo pour les 2h30 de retard @alexmi. Cc @batmanuel & @imatpro (8414276867).jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Raclette_Party_%21_Merci_%40pawns_pour_la_reco_Oeuf_de_caille_%21_Bravo_pour_les_2h30_de_retard_%40alexmi._Cc_%40batmanuel_%26_%40imatpro_%288414276867%29.jpg,data/wild_images/paella/37315524_436e2f4696.jpg,584,576,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/7883724@N05"">Guillaume Capron</a> from Issy les Moulineaux, France","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/gcapron/8414276867/"">Raclette Party ! Merci @pawns pour la reco Oeuf de caille ! Bravo pour les 2h30 de retard @alexmi. Cc @batmanuel &amp; @imatpro</a>",true,Creative Commons Attribution-Share Alike 2.0,True
paella,41402381,File:Boletes omelette.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ce/Boletes_omelette.jpg,data/wild_images/paella/41402381_0d5d715228.jpg,3449,2113,image/jpeg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Glaurent&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Glaurent (page does not exist)"">Glaurent</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution 4.0,True
paella,24877,File:Pfanne (Email).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4f/Pfanne_%28Email%29.jpg,data/wild_images/paella/24877_e145ac035d.jpg,576,432,image/jpeg,Public domain,,"<a href=""//commons.wikimedia.org/wiki/User:Suricata"" class=""mw-redirect"" title=""User:Suricata"">User:Suricata</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,Public domain,True
paella,84918258,"File:-2017-08-29 Paella, Cromer, Norfolk.JPG",https://upload.wikimedia.org/wikipedia/commons/5/5d/-2017-08-29_Paella%2C_Cromer%2C_Norfolk.JPG,data/wild_images/paella/84918258_4726c00c5b.jpg,4608,3456,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<table style=""margin: 1.5em auto; width:60%; background-color:#CCCCCC; border:2px solid #aaaaaa; padding:1px;"" cellspacing=""10"">

<tbody><tr>
<td align=""center""><span typeof=""mw:File""><a href=""//commons.wikimedia.org/wiki/File:Flag-globe-2.gif"" class=""mw-file-description""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Flag-globe-2.gif/120px-Flag-globe-2.gif"" decoding=""async"" width=""80"" height=""79"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Flag-globe-2.gif/250px-Flag-globe-2.gif 2x"" data-file-width=""257"" data-file-height=""254""></a></span>
<p><b>Kolforn</b> <small>(<a href=""//commons.wikimedia.org/wiki/User:Kolforn"" title=""User:Kolforn"">Kolforn</a>)</small><br>
<i>I'd appreciate if you could mail me <b>(Kolforn@gmail.com)</b> if you want to use this picture out of the Wikimedia project scope.</i>
</p>
</td></tr></tbody></table>
<div class=""responsive-license-cc layouttemplate licensetpl"" dir=""ltr"" lang=""en""><div class=""rlicense-icons""><span class=""skin-invert"" typeof=""mw:File""><span title=""w:en:Creative Commons""><img alt=""w:en:Creative Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/CC_some_rights_reserved.svg/120px-CC_some_rights_reserved.svg.png"" decoding=""async"" width=""90"" height=""36"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/CC_some_rights_reserved.svg/250px-CC_some_rights_reserved.svg.png 1.5x"" data-file-width=""744"" data-file-height=""300""></span></span><br>
<span class=""skin-invert"" typeof=""mw:File""><span title=""attribution""><img alt=""attribution"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Cc-by_new_white.svg/40px-Cc-by_new_white.svg.png"" decoding=""async"" width=""24"" height=""24"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Cc-by_new_white.svg/60px-Cc-by_new_white.svg.png 2x"" data-file-width=""64"" data-file-height=""64""></span></span> <span class=""skin-invert"" typeof=""mw:File""><span title=""share alike""><img alt=""share alike"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Cc-sa_white.svg/40px-Cc-sa_white.svg.png"" decoding=""async"" width=""24"" height=""24"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Cc-sa_white.svg/60px-Cc-sa_white.svg.png 2x"" data-file-width=""64"" data-file-height=""64""></span></span></div><div class=""rlicense-text""><div class=""rlicense-declaration"">This file is licensed under the <a href=""https://en.wikipedia.org/wiki/en:Creative_Commons"" class=""extiw"" title=""w:en:Creative Commons"">Creative Commons</a> <a href=""//creativecommons.org/licenses/by-sa/4.0/deed.en"" class=""extiw"" title=""creativecommons:by-sa/4.0/deed.en"">Attribution-Share Alike 4.0 International</a> license.</div><div class=""rlicense-desc"" style=""text-align:start;"" lang=""en"">
<dl><dd>You are free:
<ul><li><b>to share</b> – to copy, distribute and transmit the work</li>
<li><b>to remix</b> – to adapt the work</li></ul></dd>
<dd>Under the following conditions:
<ul><li><b>attribution</b> – You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use.</li>
<li><b>share alike</b> – If you remix, transform, or build upon the material, you must distribute your contributions under the <a href=""https://creativecommons.org/share-your-work/licensing-considerations/compatible-licenses"" class=""extiw"" title=""ccorg:share-your-work/licensing-considerations/compatible-licenses"">same or compatible license</a> as the original.</li></ul></dd></dl></div><span class=""licensetpl_link"" style=""display:none;"">https://creativecommons.org/licenses/by-sa/4.0</span><span class=""licensetpl_short"" style=""display:none;"">CC BY-SA 4.0 </span><span class=""licensetpl_long"" style=""display:none;"">Creative Commons Attribution-Share Alike 4.0 </span><span class=""licensetpl_link_req"" style=""display:none;"">true</span><span class=""licensetpl_attr_req"" style=""display:none;"">true</span></div></div>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
paella,125865980,File:Paella de marisc 2.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Paella_de_marisc_2.jpg,data/wild_images/paella/125865980_185fef75a8.jpg,4096,2304,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Judesba"" title=""User:Judesba"">Judesba</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
paella,12128061,File:Чугунная сковородка.JPG,https://upload.wikimedia.org/wikipedia/commons/9/90/%D0%A7%D1%83%D0%B3%D1%83%D0%BD%D0%BD%D0%B0%D1%8F_%D1%81%D0%BA%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0.JPG,data/wild_images/paella/12128061_8b0ebe469c.jpg,3648,2736,image/jpeg,Public domain,,"<a href=""//commons.wikimedia.org/w/index.php?title=User:%D0%9C%D0%B0%D0%BA%D1%8113&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Макс13 (page does not exist)"">Макс13</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,Public domain,True
paella,44547557,File:Fxemoji u1F373.svg,https://upload.wikimedia.org/wikipedia/commons/3/38/Fxemoji_u1F373.svg,data/wild_images/paella/44547557_ce45430e07.svg,512,512,image/svg+xml,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Firefox OS,"<a rel=""nofollow"" class=""external free"" href=""https://github.com/mozilla/fxemoji"">https://github.com/mozilla/fxemoji</a>",true,Creative Commons Attribution 4.0,True
paella,9477837,File:Paella. Galiza.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/Paella._Galiza.jpg,data/wild_images/paella/9477837_2bd43f67c8.jpg,3810,2843,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/43561354@N06"">Xoan Anton</a>","originally posted to <b><a href=""//commons.wikimedia.org/wiki/Flickr"" class=""mw-redirect"" title=""Flickr"">Flickr</a></b> as <a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/43561354@N06/4343541131"">Xantar.</a>",true,Creative Commons Attribution 2.0,True
paella,14319296,File:Textura de paella - Jose Castillo.jpg,https://upload.wikimedia.org/wikipedia/commons/6/64/Textura_de_paella_-_Jose_Castillo.jpg,data/wild_images/paella/14319296_abd5c7868f.jpg,3906,2602,image/jpeg,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/15317387@N00"">Jose castillo</a>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/eljose/5465329045/"">Textura de paella</a>",true,Creative Commons Attribution-Share Alike 2.0,True
paella,31464617,File:Paella kosher jardin.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/Paella_kosher_jardin.jpg,data/wild_images/paella/31464617_4714589088.jpg,720,960,image/jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Roselba&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Roselba (page does not exist)"">Roselba</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 3.0,True
paella,2527190,File:Portable gas stove and frying pan.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Portable_gas_stove_and_frying_pan.jpg,data/wild_images/paella/2527190_7bbe0de364.jpg,2816,2112,image/jpeg,Public domain,,"<a href=""//commons.wikimedia.org/wiki/User:Itai"" title=""User:Itai"">Itai</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,Public domain,True
paella,51523462,File:Concurso Internacional de Paella de Sueca 2016 - 26.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/Concurso_Internacional_de_Paella_de_Sueca_2016_-_26.jpg,data/wild_images/paella/51523462_bac0ff91d3.jpg,3000,2000,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/wiki/User:Kadellar"" title=""User:Kadellar"">Carlos Delgado</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
paella,59639934,File:レミパンプラス.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/%E3%83%AC%E3%83%9F%E3%83%91%E3%83%B3%E3%83%97%E3%83%A9%E3%82%B9.jpg,data/wild_images/paella/59639934_44e49859f1.jpg,1000,603,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:%E3%82%80%E3%83%BC%E3%82%8B%E8%B2%9D&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:むーる貝 (page does not exist)"">むーる貝</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
paella,107595338,File:Une paella en Crète en juillet 2021.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4d/Une_paella_en_Cr%C3%A8te_en_juillet_2021.jpg,data/wild_images/paella/107595338_316b48892e.jpg,3024,3507,image/jpeg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"<bdi><a href=""https://www.wikidata.org/wiki/Q42790984"" class=""extiw"" title=""d:Q42790984""><span title=""French computing engineer"">Benoît Prieur</span></a></bdi>","<span class=""int-own-work"" lang=""en"">Own work</span>",false,"Creative Commons Zero, Public Domain Dedication",True
paella,32331253,File:SalvadorFerrandoMuseum13.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a9/SalvadorFerrandoMuseum13.JPG,data/wild_images/paella/32331253_2da80e4c2c.jpg,4000,6016,image/jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""//commons.wikimedia.org/wiki/User:AlejandroLinaresGarcia"" title=""User:AlejandroLinaresGarcia"">AlejandroLinaresGarcia</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 3.0,True
paella,49038452,File:CPSP DSC 4414 (15964580216).jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/CPSP_DSC_4414_%2815964580216%29.jpg,data/wild_images/paella/49038452_ba40654d87.jpg,3880,2846,image/jpeg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/37922399@N05"">Virginia State Parks</a>","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/photos/vastateparksstaff/15964580216/"">DSC_4414</a>",true,Creative Commons Attribution 2.0,True
paella,131811720,File:Smażenie placków ziemniaczanych - 2023.05.10.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/Sma%C5%BCenie_plack%C3%B3w_ziemniaczanych_-_2023.05.10.jpg,data/wild_images/paella/131811720_ee8c3cf508.jpg,6584,6794,image/jpeg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Aw58&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Aw58 (page does not exist)"">Aw58</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",true,Creative Commons Attribution-Share Alike 4.0,True
